@RELATION twitter-adr
@ATTRIBUTE id NUMERIC
@ATTRIBUTE allergic NUMERIC
@ATTRIBUTE am NUMERIC
@ATTRIBUTE appetite NUMERIC
@ATTRIBUTE bad NUMERIC
@ATTRIBUTE bananas NUMERIC
@ATTRIBUTE bed NUMERIC
@ATTRIBUTE been NUMERIC
@ATTRIBUTE body NUMERIC
@ATTRIBUTE but NUMERIC
@ATTRIBUTE can NUMERIC
@ATTRIBUTE caused NUMERIC
@ATTRIBUTE causing NUMERIC
@ATTRIBUTE chemical NUMERIC
@ATTRIBUTE commercial NUMERIC
@ATTRIBUTE contain NUMERIC
@ATTRIBUTE crippled NUMERIC
@ATTRIBUTE crying NUMERIC
@ATTRIBUTE cymbalta NUMERIC
@ATTRIBUTE definitely NUMERIC
@ATTRIBUTE depression NUMERIC
@ATTRIBUTE diary NUMERIC
@ATTRIBUTE dont NUMERIC
@ATTRIBUTE drowsy NUMERIC
@ATTRIBUTE due NUMERIC
@ATTRIBUTE effexor NUMERIC
@ATTRIBUTE experiencing NUMERIC
@ATTRIBUTE fda NUMERIC
@ATTRIBUTE feel NUMERIC
@ATTRIBUTE fluid NUMERIC
@ATTRIBUTE found NUMERIC
@ATTRIBUTE gain NUMERIC
@ATTRIBUTE gained NUMERIC
@ATTRIBUTE glassncision NUMERIC
@ATTRIBUTE had NUMERIC
@ATTRIBUTE hating NUMERIC
@ATTRIBUTE headaches NUMERIC
@ATTRIBUTE help NUMERIC
@ATTRIBUTE hurts NUMERIC
@ATTRIBUTE i NUMERIC
@ATTRIBUTE is NUMERIC
@ATTRIBUTE it NUMERIC
@ATTRIBUTE lamotrigine NUMERIC
@ATTRIBUTE lbs NUMERIC
@ATTRIBUTE legs NUMERIC
@ATTRIBUTE lozenge NUMERIC
@ATTRIBUTE made NUMERIC
@ATTRIBUTE makes NUMERIC
@ATTRIBUTE making NUMERIC
@ATTRIBUTE me NUMERIC
@ATTRIBUTE messed NUMERIC
@ATTRIBUTE munchies NUMERIC
@ATTRIBUTE muscle NUMERIC
@ATTRIBUTE my NUMERIC
@ATTRIBUTE natural NUMERIC
@ATTRIBUTE neck NUMERIC
@ATTRIBUTE next NUMERIC
@ATTRIBUTE nicotine NUMERIC
@ATTRIBUTE nightmare NUMERIC
@ATTRIBUTE off NUMERIC
@ATTRIBUTE olanzapine NUMERIC
@ATTRIBUTE on NUMERIC
@ATTRIBUTE pain NUMERIC
@ATTRIBUTE pains NUMERIC
@ATTRIBUTE person NUMERIC
@ATTRIBUTE pic NUMERIC
@ATTRIBUTE prozac NUMERIC
@ATTRIBUTE quetiapine NUMERIC
@ATTRIBUTE restless NUMERIC
@ATTRIBUTE retention NUMERIC
@ATTRIBUTE rivaroxaban NUMERIC
@ATTRIBUTE rt NUMERIC
@ATTRIBUTE same NUMERIC
@ATTRIBUTE sense NUMERIC
@ATTRIBUTE seroquel NUMERIC
@ATTRIBUTE sick NUMERIC
@ATTRIBUTE since NUMERIC
@ATTRIBUTE skin NUMERIC
@ATTRIBUTE sleep NUMERIC
@ATTRIBUTE stone NUMERIC
@ATTRIBUTE taking NUMERIC
@ATTRIBUTE tendon NUMERIC
@ATTRIBUTE this NUMERIC
@ATTRIBUTE though NUMERIC
@ATTRIBUTE tired NUMERIC
@ATTRIBUTE uberfacts NUMERIC
@ATTRIBUTE up NUMERIC
@ATTRIBUTE was NUMERIC
@ATTRIBUTE weight NUMERIC
@ATTRIBUTE withdrawal NUMERIC
@ATTRIBUTE withdrawals NUMERIC
@ATTRIBUTE wondering NUMERIC
@ATTRIBUTE zombie NUMERIC
@ATTRIBUTE d2v0 NUMERIC
@ATTRIBUTE d2v1 NUMERIC
@ATTRIBUTE d2v2 NUMERIC
@ATTRIBUTE d2v3 NUMERIC
@ATTRIBUTE d2v4 NUMERIC
@ATTRIBUTE d2v5 NUMERIC
@ATTRIBUTE d2v6 NUMERIC
@ATTRIBUTE d2v7 NUMERIC
@ATTRIBUTE d2v8 NUMERIC
@ATTRIBUTE d2v9 NUMERIC
@ATTRIBUTE d2v10 NUMERIC
@ATTRIBUTE d2v11 NUMERIC
@ATTRIBUTE d2v12 NUMERIC
@ATTRIBUTE d2v13 NUMERIC
@ATTRIBUTE d2v14 NUMERIC
@ATTRIBUTE d2v15 NUMERIC
@ATTRIBUTE d2v16 NUMERIC
@ATTRIBUTE d2v17 NUMERIC
@ATTRIBUTE d2v18 NUMERIC
@ATTRIBUTE d2v19 NUMERIC
@ATTRIBUTE d2v20 NUMERIC
@ATTRIBUTE d2v21 NUMERIC
@ATTRIBUTE d2v22 NUMERIC
@ATTRIBUTE d2v23 NUMERIC
@ATTRIBUTE d2v24 NUMERIC
@ATTRIBUTE d2v25 NUMERIC
@ATTRIBUTE d2v26 NUMERIC
@ATTRIBUTE d2v27 NUMERIC
@ATTRIBUTE d2v28 NUMERIC
@ATTRIBUTE d2v29 NUMERIC
@ATTRIBUTE d2v30 NUMERIC
@ATTRIBUTE d2v31 NUMERIC
@ATTRIBUTE d2v32 NUMERIC
@ATTRIBUTE d2v33 NUMERIC
@ATTRIBUTE d2v34 NUMERIC
@ATTRIBUTE d2v35 NUMERIC
@ATTRIBUTE d2v36 NUMERIC
@ATTRIBUTE d2v37 NUMERIC
@ATTRIBUTE d2v38 NUMERIC
@ATTRIBUTE d2v39 NUMERIC
@ATTRIBUTE d2v40 NUMERIC
@ATTRIBUTE d2v41 NUMERIC
@ATTRIBUTE d2v42 NUMERIC
@ATTRIBUTE d2v43 NUMERIC
@ATTRIBUTE d2v44 NUMERIC
@ATTRIBUTE d2v45 NUMERIC
@ATTRIBUTE d2v46 NUMERIC
@ATTRIBUTE d2v47 NUMERIC
@ATTRIBUTE d2v48 NUMERIC
@ATTRIBUTE d2v49 NUMERIC
@ATTRIBUTE d2v50 NUMERIC
@ATTRIBUTE d2v51 NUMERIC
@ATTRIBUTE d2v52 NUMERIC
@ATTRIBUTE d2v53 NUMERIC
@ATTRIBUTE d2v54 NUMERIC
@ATTRIBUTE d2v55 NUMERIC
@ATTRIBUTE d2v56 NUMERIC
@ATTRIBUTE d2v57 NUMERIC
@ATTRIBUTE d2v58 NUMERIC
@ATTRIBUTE d2v59 NUMERIC
@ATTRIBUTE d2v60 NUMERIC
@ATTRIBUTE d2v61 NUMERIC
@ATTRIBUTE d2v62 NUMERIC
@ATTRIBUTE d2v63 NUMERIC
@ATTRIBUTE d2v64 NUMERIC
@ATTRIBUTE d2v65 NUMERIC
@ATTRIBUTE d2v66 NUMERIC
@ATTRIBUTE d2v67 NUMERIC
@ATTRIBUTE d2v68 NUMERIC
@ATTRIBUTE d2v69 NUMERIC
@ATTRIBUTE d2v70 NUMERIC
@ATTRIBUTE d2v71 NUMERIC
@ATTRIBUTE d2v72 NUMERIC
@ATTRIBUTE d2v73 NUMERIC
@ATTRIBUTE d2v74 NUMERIC
@ATTRIBUTE d2v75 NUMERIC
@ATTRIBUTE d2v76 NUMERIC
@ATTRIBUTE d2v77 NUMERIC
@ATTRIBUTE d2v78 NUMERIC
@ATTRIBUTE d2v79 NUMERIC
@ATTRIBUTE d2v80 NUMERIC
@ATTRIBUTE d2v81 NUMERIC
@ATTRIBUTE d2v82 NUMERIC
@ATTRIBUTE d2v83 NUMERIC
@ATTRIBUTE d2v84 NUMERIC
@ATTRIBUTE d2v85 NUMERIC
@ATTRIBUTE d2v86 NUMERIC
@ATTRIBUTE d2v87 NUMERIC
@ATTRIBUTE d2v88 NUMERIC
@ATTRIBUTE d2v89 NUMERIC
@ATTRIBUTE d2v90 NUMERIC
@ATTRIBUTE d2v91 NUMERIC
@ATTRIBUTE d2v92 NUMERIC
@ATTRIBUTE d2v93 NUMERIC
@ATTRIBUTE d2v94 NUMERIC
@ATTRIBUTE d2v95 NUMERIC
@ATTRIBUTE d2v96 NUMERIC
@ATTRIBUTE d2v97 NUMERIC
@ATTRIBUTE d2v98 NUMERIC
@ATTRIBUTE d2v99 NUMERIC
@ATTRIBUTE class {N,Y}
@DATA
348815695800303616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269375,0.0207103,-0.0291182,0.00250519,-0.0248836,0.0219146,0.00793286,-0.0320476,-0.00278359,0.0122586,-0.00577188,-0.0257015,-0.0323266,-0.0328832,0.0153609,0.0373972,0.0111128,-0.0232489,0.0101451,-0.0145216,-0.0146181,-0.000283796,0.010666,0.031946,0.0299277,0.00262368,0.0034735,0.0182475,-0.0288715,-0.0119092,-0.019957,0.000895749,-0.000803139,-0.00489147,0.000901391,0.0102166,0.00349085,-0.00808941,0.0196311,-0.0437286,-0.0260499,-0.0119964,-0.00752226,-0.0155059,0.0144741,-0.00205007,0.0312865,0.0199973,0.0107761,-0.00508272,-0.00306728,-0.00818938,0.00947736,0.000255418,-0.000746222,-0.0133954,0.00588554,0.00281581,-0.00937777,-0.0146979,-0.00894543,0.0126537,0.00401824,-0.00859129,0.0279123,-0.000264806,-0.00696912,0.00584114,0.00205986,-0.00569676,-0.0158199,-0.0108749,-0.0250921,0.00772679,-0.0120501,-0.00349758,0.0103814,0.0191946,0.0133126,0.011091,-0.0241271,0.0183409,-0.00821662,-0.012154,0.0163474,-0.00830208,-0.0230917,-0.0220927,0.0349299,-0.052784,-0.0470306,0.00839135,-0.020192,0.0122894,-0.0235934,0.0110888,0.0148999,0.0185119,0.0146449,0.012158,N
348819023280082944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00627619,-0.00933619,0.0124699,-0.00315066,0.0107045,-0.00793322,-0.00785368,0.0156562,0.00383012,-0.00414614,0.00482155,0.00516573,0.0160735,0.018456,-0.0089644,-0.010721,-0.00839623,0.00737102,-0.00250032,0.00512559,0.00628298,0.00290313,-0.00337384,-0.010483,-0.00741442,-0.00601387,0.00294582,-0.00981507,0.0151428,0.00282695,0.0101388,0.00186937,-0.000427551,-0.00419714,-0.00422774,-0.00058026,0.00260721,0.00464252,-0.00707525,0.0136401,0.0076063,0.00523917,-0.00245039,0.0004159,-0.00123852,0.00460859,-0.00820884,-0.00714474,-0.00530909,-0.00139466,0.0069811,-0.00122738,-0.00530224,-0.00131421,0.00106526,0.00738495,0.00220535,-0.000942301,0.00398166,0.00687863,0.0011463,-0.0065917,-0.00310084,0.00770484,-0.0156026,-0.00357358,0.00311785,-0.00543856,-0.0010244,0.00777828,0.0126908,0.00863337,0.0121934,-0.0024046,0.00780898,0.00463232,-0.00889791,-0.0102533,-0.00160503,-0.00411246,0.00626616,-0.00481534,0.00923717,0.0079593,-0.005349,0.00763645,0.00898867,0.0102433,-0.0167423,0.0176459,0.0208812,-0.00692069,0.00890785,-0.00772821,0.00805042,-0.00890719,-0.00486939,-0.00955614,-0.00122151,-0.00215792,N
348828382533922818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00650573,0.0277674,-0.0384299,0.00592015,-0.04742,0.0326474,0.0132527,-0.0469172,0.00610808,0.0263528,-0.00758901,-0.033559,-0.0620139,-0.0497128,0.0281713,0.0582906,0.0263932,-0.0327287,0.0253891,-0.021539,-0.0165316,0.000593907,0.0241743,0.0563523,0.0421696,0.00759083,0.00956078,0.0226854,-0.0517922,-0.024337,-0.0360499,0.00638008,-0.00715049,-0.00137438,0.00558816,0.010144,-0.00158196,-0.00745532,0.0252247,-0.0649024,-0.0473026,-0.0250125,-0.00919334,-0.0209489,0.0153747,-0.00700656,0.0467638,0.0314474,0.0154996,-0.0040668,-0.00800232,-0.0117933,0.0135189,-0.00745502,-0.00939241,-0.0268666,0.0114823,-0.00470274,-0.0241894,-0.0341907,-0.0246078,0.0311682,0.0093392,-0.0140857,0.0419601,0.00879633,-0.0154452,0.0136509,6.77846e-05,-0.0151932,-0.0329095,-0.0153453,-0.0376277,0.0198906,-0.0281233,-0.000388132,0.0118825,0.0232108,0.0266016,0.0126608,-0.0283823,0.0388893,-0.0182984,-0.0240913,0.0272467,-0.0126471,-0.0360505,-0.0350412,0.0558973,-0.0781959,-0.0694625,0.0131756,-0.033757,0.0200428,-0.0315846,0.0275167,0.0226572,0.0312476,0.0203569,0.0218571,N
348828579955613697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000673435,0.0149023,-0.0165249,0.00908598,-0.0221793,0.0113968,0.00539246,-0.0200334,0.00265236,0.00965775,-0.00444269,-0.0168898,-0.0308546,-0.0191537,0.018598,0.0215922,0.0106892,-0.0168536,0.0130074,-0.00840178,-0.0036042,0.00357436,0.00787398,0.0270602,0.0177531,0.00690904,0.0055648,0.00908618,-0.0181168,-0.016776,-0.0126662,0.0029367,-0.00490452,0.00154057,0.00527824,0.00832857,0.00240764,-0.000842857,0.00915088,-0.0272469,-0.0233832,-0.00604604,-0.00394357,-0.011991,0.00637446,-0.00962754,0.025508,0.0123029,0.00892638,-0.00449995,-0.00534681,-0.00350671,0.0025401,0.00023985,0.000664906,-0.0122602,0.00861795,0.000677533,-0.0140958,-0.0170692,-0.00463624,0.0164155,0.00332867,-0.00868538,0.0195235,0.00622693,-0.00736152,0.00568387,-0.00092176,-0.00580441,-0.0110559,-0.00447212,-0.0194945,0.00692975,-0.01093,0.00378692,0.00369483,0.00536561,0.00976429,0.00605807,-0.0100425,0.0130639,-0.00844144,-0.009844,0.00973023,-0.0103152,-0.01626,-0.0207722,0.028651,-0.0324805,-0.0322494,0.00273496,-0.0112898,0.0127675,-0.0132398,0.0147162,0.0139124,0.018365,0.00478578,0.0124264,N
348831602413027328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364656,0.0225523,-0.034255,0.00646478,-0.0375646,0.0269118,0.00389212,-0.0355174,0.00569841,0.0212353,-0.0140328,-0.0298868,-0.0471256,-0.038986,0.0283398,0.0413193,0.017804,-0.023363,0.0153019,-0.0186127,-0.0150286,-0.00502502,0.0136144,0.0459687,0.0399537,0.00891404,0.00775214,0.0179823,-0.036534,-0.0246881,-0.0350525,0.00262259,-0.00927185,0.00300035,0.00762239,0.00620375,-0.00372033,-0.00391086,0.019108,-0.0532724,-0.0393618,-0.0130362,-0.00725583,-0.0188945,0.00928995,-0.010159,0.040085,0.0184309,0.00991201,-0.00865443,-0.00826327,-0.0112451,0.0118809,-0.00636756,-0.00452078,-0.0174355,0.00517378,-0.00290573,-0.0142927,-0.0262852,-0.01508,0.0224375,0.00628114,-0.00994914,0.031007,-0.0011534,-0.0108974,0.00816008,-0.00140129,-0.0124595,-0.0248051,-0.0107857,-0.0260929,0.00922342,-0.0213676,-0.00634469,0.0147159,0.018944,0.0142636,0.0149104,-0.0224103,0.0260038,-0.0158715,-0.0195965,0.0188054,-0.00707536,-0.0283143,-0.0262423,0.0445377,-0.0622187,-0.0559038,0.00582945,-0.0247306,0.0193997,-0.0212783,0.0199398,0.0164639,0.0314651,0.0103099,0.018115,N
348831809011847168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568478,0.0168494,-0.0173172,0.0062786,-0.0224541,0.0166117,0.00509277,-0.0235777,0.0053708,0.00944662,-0.00362607,-0.0110714,-0.024183,-0.024541,0.0146131,0.0223251,0.0109043,-0.0160134,0.0121506,-0.00531172,-0.00431649,-0.000924923,0.00853665,0.0282546,0.0219701,0.0047706,0.0038629,0.0154392,-0.0261289,-0.0110488,-0.0151152,0.00777372,-0.00218929,0.00216632,0.00578182,0.00811922,0.0020716,-0.00683638,0.00910432,-0.0250542,-0.0167246,-0.0133708,-0.000497684,-0.0100774,0.00706345,0.000322865,0.0195903,0.0104089,0.00476477,-0.00114644,-0.00642289,-0.00911535,0.00426157,-0.00522124,-0.00350333,-0.0082958,0.00776886,-0.00242591,-0.0141636,-0.0124095,-0.00513704,0.00947066,0.000522591,-0.00386584,0.0223731,-0.00171175,-0.0017285,0.00446238,-0.00288418,-0.0101852,-0.010626,-0.00857139,-0.0159602,0.00375657,-0.0112064,0.000847388,0.00413082,0.00755448,0.00646397,0.0087634,-0.0162007,0.0198239,-0.00735036,-0.012532,0.0115986,-0.00774731,-0.0183313,-0.0165171,0.0246471,-0.03279,-0.0294166,0.00904535,-0.0118254,0.0132607,-0.00844099,0.00683675,0.00671272,0.0128295,0.0050928,0.00476456,N
348834684857368577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029881,-0.00539073,0.00446079,-0.00235148,0.00139757,-0.00043421,-0.00336499,0.00371404,0.0014413,-0.00263127,0.000939662,0.000536303,0.00389861,0.00165979,-0.00506724,-0.0115511,0.000172455,-0.000186168,-0.00675298,-0.00235307,0.000429327,-0.00235034,-0.00679873,-0.00514636,-0.00584758,0.00283385,-0.00189023,-0.000392176,0.00479126,0.00248252,0.00591966,0.00194198,0.00118751,0.00464541,-0.00165815,-0.000112391,0.00214058,0.000373704,-0.00803753,0.0131762,0.00716622,0.00627543,-0.000521963,0.00150525,-0.000884965,-0.00263925,-0.00408245,-0.00559823,0.00281364,-0.0037871,0.000155751,-0.000373092,0.000170864,-0.00331435,0.000248445,0.00443237,0.00250262,-0.00040914,0.00116322,0.0053648,0.00630586,-0.00256596,-0.00363753,0.00210035,-0.000501113,0.00136572,0.00345351,-0.00517739,0.00388676,0.00232258,0.00774802,0.000172252,0.000167811,-0.000665534,0.000554433,0.00384293,-0.000891625,-0.000435876,-0.000832866,0.00249395,0.000524317,-0.00177942,0.00113721,0.000323366,-0.00653963,0.000216524,0.00795245,0.00320617,-0.00405417,0.014989,0.00962257,0.000762611,0.00350232,0.00183915,0.00270298,-0.00773066,-0.00430865,-0.00376047,-0.00404782,-0.00278879,N
348838543315054592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590658,0.0185941,-0.0286236,0.00810726,-0.0380624,0.0283436,0.00695243,-0.041904,0.00580689,0.0245554,-0.0125131,-0.02327,-0.0487745,-0.0375009,0.0275427,0.0480395,0.0202823,-0.0232972,0.0174535,-0.0108395,-0.0118857,-0.000620557,0.0105056,0.0412837,0.0330833,0.00834059,0.00318793,0.0233784,-0.0408696,-0.0180111,-0.0268502,0.00830173,-0.00401754,-0.00152736,0.00319715,0.00858175,-0.0033304,-0.00282913,0.0232483,-0.047533,-0.0384268,-0.0206808,-0.00932272,-0.0149761,0.0183233,-0.0104203,0.0398442,0.0201051,0.0172786,-0.0067327,-0.00276755,-0.00655981,0.00879973,-0.00419985,-0.0074696,-0.0214164,0.00918201,-0.00413168,-0.0163996,-0.0241447,-0.0147327,0.0162461,0.0107471,-0.00591573,0.0338607,0.00219082,-0.00865561,0.00882341,0.00389957,-0.0134548,-0.0197023,-0.011876,-0.0233364,0.00694213,-0.0167917,0.00345671,0.0150394,0.0189398,0.0153611,0.0070875,-0.0295949,0.0309356,-0.00811601,-0.016226,0.0226947,-0.00904919,-0.0248052,-0.0248653,0.0394627,-0.0633885,-0.0584346,0.0114116,-0.0271567,0.0170898,-0.0281075,0.0198966,0.0160741,0.0242737,0.0126671,0.0154604,N
348849640478736384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563963,-0.00215365,-0.00134339,-0.00371775,0.000859915,0.00125396,0.000272432,0.00112662,4.6153e-05,-0.0022834,0.00353622,-0.00113222,0.00187065,0.00303937,-0.000641229,-0.000683773,-0.00211328,0.00394249,-0.00290231,-0.00181967,0.00142658,0.000333726,-0.00447326,-0.00293717,-0.00373237,-0.000985043,-0.00440435,-0.00606286,0.00793812,0.000675719,0.00780059,0.00200082,0.00450461,-0.00456489,-0.000252555,0.000832066,0.00330754,0.000721329,-0.00393746,0.00906628,0.00134901,-0.00304519,0.0037086,-0.00251784,-0.0023712,0.000149382,-0.00163497,-0.00717717,-0.00473293,-0.00265495,-0.00170387,-0.00334985,0.00288375,-0.00169648,-0.00126894,0.000204926,-0.00251001,-0.00426303,-0.000783377,0.00553835,-0.0012729,-0.00476589,0.00254924,0.00515123,0.00151747,-0.00343306,-0.00141107,0.000539901,-0.00204738,-0.000497622,-0.00172174,0.00098232,0.0052606,-0.00514073,-0.00127128,0.00134394,0.00103579,-0.00604525,-0.000433341,-0.00169724,0.00333926,-0.00345523,0.00151921,0.00422886,-0.0050276,-0.00263659,-0.00143064,0.00258048,-0.00184109,0.0105488,0.00534022,-0.00392259,0.00622197,-0.0059601,0.00541238,-0.0071304,0.00129625,0.00195255,-0.00160214,-0.00327674,N
348851640872349696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872646,0.038682,-0.0633103,0.0115562,-0.0632227,0.055235,0.0135298,-0.0682028,0.00107263,0.0342924,-0.0201946,-0.0553938,-0.0903223,-0.0687681,0.0509686,0.0857127,0.0380471,-0.0488104,0.0334009,-0.0285022,-0.0270728,-0.00632264,0.0329941,0.0843979,0.070389,0.0120363,0.014005,0.0336736,-0.0744509,-0.0364832,-0.0624537,0.0156936,-0.00992615,0.0040804,0.0110919,0.0191008,-0.00722209,-0.014202,0.0380381,-0.0983545,-0.0683078,-0.0352986,-0.0103808,-0.0310024,0.0219716,-0.0146295,0.0702863,0.0387848,0.0244088,-0.00583321,-0.0129688,-0.0131094,0.0190957,-0.00300954,-0.00618607,-0.0368746,0.0157646,-0.00665688,-0.029461,-0.046266,-0.0303578,0.0367871,0.0158617,-0.0204836,0.064588,0.00395243,-0.0182784,0.0196585,0.00133127,-0.0276031,-0.044354,-0.0271664,-0.0523042,0.0266718,-0.0385046,-0.00322285,0.0269577,0.0327217,0.031023,0.0220077,-0.051627,0.0512732,-0.0263347,-0.0279979,0.0361302,-0.0235354,-0.0515081,-0.0560799,0.078546,-0.119191,-0.102406,0.0174405,-0.0443017,0.0280495,-0.0469765,0.0366063,0.0299988,0.0474733,0.0246703,0.0269693,N
348859504315736064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782551,0.0176683,-0.0231676,0.00344076,-0.0197952,0.0145437,0.0007313,-0.0250685,0.00299577,0.0133034,-0.0105178,-0.0134733,-0.0335396,-0.0198802,0.0181484,0.0305592,0.0170673,-0.0225181,0.0110175,-0.00984746,-0.00869114,-0.00282201,0.0132797,0.0333147,0.0207504,0.00658187,0.00660577,0.0171434,-0.0236133,-0.0177178,-0.0212494,0.00353034,-0.00822361,0.00491084,-0.0012666,0.00841026,0.00171891,-0.00338493,0.00764042,-0.0330409,-0.027374,-0.0135595,-0.00788833,-0.00965605,0.00832135,-0.00574224,0.0206508,0.0103988,0.00407874,-0.000898588,-0.00397342,-0.00246433,0.00648868,-0.00204851,-0.00131846,-0.0140233,0.00680477,-0.00501902,-0.0119173,-0.0187958,-0.0105267,0.00852694,0.00878531,-0.00174224,0.018997,0.000717833,-0.00262716,0.00676768,0.00350139,-0.00419336,-0.0152137,-0.00587404,-0.0197972,0.0048128,-0.0101091,-0.00478189,0.00388438,0.00909994,0.0144151,0.00624173,-0.0114782,0.0195335,-0.0067214,-0.0127455,0.00845989,-0.0023503,-0.0184171,-0.0207999,0.0304134,-0.0386845,-0.0395688,0.00671703,-0.0183638,0.00817409,-0.0193357,0.0171555,0.0103195,0.0168708,0.0041455,0.00888512,N
